x,y,z
9.044792938232421875e+01,3.453072738647460938e+01,8.099388885498046875e+01
1.047042541503906250e+02,3.517284774780273438e+01,8.945816802978515625e+01
1.874977111816406250e+02,1.876373443603515625e+02,1.704166564941406250e+02
1.684952697753906250e+02,1.663515319824218750e+02,9.864027404785156250e+01
1.862112731933593750e+02,1.730931701660156250e+02,1.063172988891601562e+02
1.521412506103515625e+02,1.848473052978515625e+02,9.770832824707031250e+01
1.531168212890625000e+02,1.816023864746093750e+02,8.055758666992187500e+01
1.405907287597656250e+02,1.321832885742187500e+02,1.298513336181640625e+02
8.969422149658203125e+01,4.524146270751953125e+01,1.214349746704101562e+02
8.400766754150390625e+01,5.081919479370117188e+01,1.388777770996093750e+02
1.891666717529296875e+02,4.916667556762695312e+01,1.111263275146484375e+01
6.796463775634765625e+01,5.253277587890625000e+01,6.634558105468750000e+01
1.099832916259765625e+02,7.716214752197265625e+01,1.642682495117187500e+02
9.564374542236328125e+01,1.034516677856445312e+02,1.609311981201171875e+02
9.533863067626953125e+01,1.049830703735351562e+02,1.817526855468750000e+02
1.533333282470703125e+02,1.733333435058593750e+02,1.333333396911621094e+01
1.466666870117187500e+02,1.866666717529296875e+02,2.666667366027832031e+01
9.089295959472656250e+01,1.634971618652343750e+02,1.046307220458984375e+02
1.808473358154296875e+02,8.058875274658203125e+01,9.951448059082031250e+01
1.830899353027343750e+02,6.404173278808593750e+01,1.026974411010742188e+02
1.342195224761962891e+01,1.863065643310546875e+02,9.143103790283203125e+01
1.632892303466796875e+02,8.059074401855468750e+01,9.364558410644531250e+01
1.733333435058593750e+02,7.333333587646484375e+01,1.866666717529296875e+02
1.866666717529296875e+02,6.666667175292968750e+01,1.733333435058593750e+02
1.728702392578125000e+02,1.532108001708984375e+02,1.863990783691406250e+02
1.523718566894531250e+02,1.825361328125000000e+02,1.352733306884765625e+02
1.333333396911621094e+01,8.666665649414062500e+01,1.866666717529296875e+02
1.733333435058593750e+02,5.333333969116210938e+01,1.866666717529296875e+02
1.345498199462890625e+02,1.706492805480957031e+01,1.519732360839843750e+02
2.451124191284179688e+01,8.050267028808593750e+01,1.361346282958984375e+02
5.387176513671875000e+01,7.809664916992187500e+01,1.447724456787109375e+02
1.598854923248291016e+01,6.824295806884765625e+01,1.361730651855468750e+02
1.619547576904296875e+02,6.073538970947265625e+01,6.025264739990234375e+01
1.816481781005859375e+02,4.332664871215820312e+01,6.319501113891601562e+01
8.709837341308593750e+01,5.679421615600585938e+01,5.568744659423828125e+01
1.525046691894531250e+02,1.787429351806640625e+02,6.223487091064453125e+01
6.796463775634765625e+01,6.688825988769531250e+01,5.199010848999023438e+01
1.689965057373046875e+01,5.135047149658203125e+01,1.350860595703125000e+02
1.693815231323242188e+01,4.649520492553710938e+01,1.540114135742187500e+02
9.314426422119140625e+01,1.338621330261230469e+01,1.374500656127929688e+01
1.375398826599121094e+01,4.864583587646484375e+01,1.866998596191406250e+02
1.458418884277343750e+02,1.485095672607421875e+02,7.614408111572265625e+01
6.402794647216796875e+01,1.337579193115234375e+02,1.836601448059082031e+01
1.829972686767578125e+02,1.359789886474609375e+02,6.896530914306640625e+01
1.835697326660156250e+02,1.509260406494140625e+02,8.444764709472656250e+01
1.829972686767578125e+02,1.501572418212890625e+02,9.732181549072265625e+01
1.855119323730468750e+02,1.733274078369140625e+02,8.662762451171875000e+01
1.333333396911621094e+01,8.666665649414062500e+01,2.666667366027832031e+01
9.166666984558105469e+00,8.916665649414062500e+01,1.111264514923095703e+01
6.915798950195312500e+01,1.167412338256835938e+02,1.837724304199218750e+02
1.733333435058593750e+02,8.666665649414062500e+01,1.333333396911621094e+01
1.866666717529296875e+02,9.333333587646484375e+01,2.666667366027832031e+01
1.087841873168945312e+02,1.697192077636718750e+02,7.861481475830078125e+01
1.129711990356445312e+02,1.824280090332031250e+02,8.702880096435546875e+01
1.295392303466796875e+02,1.574718322753906250e+02,8.052235412597656250e+01
1.863164062500000000e+02,8.687500000000000000e+01,1.361377048492431641e+01
6.987524414062500000e+01,1.446854095458984375e+02,1.288340606689453125e+02
1.723523521423339844e+01,1.531382598876953125e+02,4.635747146606445312e+01
1.531010913848876953e+01,1.499453125000000000e+02,3.006400108337402344e+01
1.333333396911621094e+01,1.466666870117187500e+02,1.333333396911621094e+01
1.794566345214843750e+01,1.343641204833984375e+02,4.826598739624023438e+01
6.666667175292968750e+01,1.866666717529296875e+02,1.733333435058593750e+02
5.839432525634765625e+01,6.210308837890625000e+01,6.156042098999023438e+01
1.375934696197509766e+01,1.725398101806640625e+02,4.624009323120117188e+01
1.723523521423339844e+01,1.531382598876953125e+02,6.181089401245117188e+01
3.083332824707031250e+01,1.888873596191406250e+02,1.908333587646484375e+02
1.850379943847656250e+01,1.210062103271484375e+02,6.373385620117187500e+01
1.592279815673828125e+01,1.151569519042968750e+02,8.462652587890625000e+01
1.333390331268310547e+01,1.864182891845703125e+02,7.322915649414062500e+01
1.333333396911621094e+01,2.666667366027832031e+01,1.266666793823242188e+02
2.666667366027832031e+01,1.333333396911621094e+01,1.333333282470703125e+02
1.866666717529296875e+02,2.666667366027832031e+01,7.333333587646484375e+01
1.516666717529296875e+02,1.166666412353515625e+01,1.877747344970703125e+02
8.621913146972656250e+01,1.862658538818359375e+02,2.758679580688476562e+01
1.333333396911621094e+01,1.866666717529296875e+02,1.466666870117187500e+02
1.333333396911621094e+01,1.733333435058593750e+02,1.333333282470703125e+02
1.853484344482421875e+02,1.668277587890625000e+02,1.338843994140625000e+02
1.852751770019531250e+02,1.135300216674804688e+02,4.669685363769531250e+01
1.198708343505859375e+01,1.877892456054687500e+02,5.067037200927734375e+01
1.866666717529296875e+02,1.133333282470703125e+02,2.666667366027832031e+01
1.733333435058593750e+02,1.066666793823242188e+02,1.333333396911621094e+01
9.291665649414062500e+01,1.333561420440673828e+01,1.865247192382812500e+02
1.899999847412109375e+02,9.999995231628417969e+00,1.700000000000000000e+02
1.102386474609375000e+02,1.604608459472656250e+02,1.091384582519531250e+02
1.104483413696289062e+02,1.625534362792968750e+02,1.227264785766601562e+02
5.362801742553710938e+01,1.731111297607421875e+02,1.531246566772460938e+01
1.310780334472656250e+01,6.770175933837890625e+01,2.727381324768066406e+01
3.249999618530273438e+01,7.458332824707031250e+01,1.441562938690185547e+01
1.824370956420898438e+01,8.517887115478515625e+01,4.611787796020507812e+01
1.883333282470703125e+02,1.483333435058593750e+02,1.877747344970703125e+02
1.447472858428955078e+01,4.668622589111328125e+01,6.667375946044921875e+01
1.495189952850341797e+01,4.684857559204101562e+01,8.664100646972656250e+01
1.819042358398437500e+02,7.981404113769531250e+01,1.381108093261718750e+02
1.877747344970703125e+02,1.116666717529296875e+02,1.883333282470703125e+02
1.864039611816406250e+02,8.932291412353515625e+01,1.861770477294921875e+02
1.863164062500000000e+02,1.361377048492431641e+01,6.979167175292968750e+01
1.673577270507812500e+02,1.852961883544921875e+02,6.537738800048828125e+01
1.863164062500000000e+02,1.068750000000000000e+02,1.361377048492431641e+01
1.432534637451171875e+02,6.109687042236328125e+01,7.020791625976562500e+01
9.616879272460937500e+01,1.204255752563476562e+02,1.799052734375000000e+02
1.328254394531250000e+02,1.814991607666015625e+02,8.687684631347656250e+01
2.666667366027832031e+01,1.333333396911621094e+01,1.733333435058593750e+02
1.061065902709960938e+02,1.654428100585937500e+02,9.386950683593750000e+01
9.554519653320312500e+01,1.796776123046875000e+02,9.508190917968750000e+01
9.999995231628417969e+00,9.999995231628417969e+00,1.700000000000000000e+02
8.698515319824218750e+01,7.104905700683593750e+01,4.677518463134765625e+01
3.156249237060546875e+01,1.855669097900390625e+02,5.937500381469726562e+01
3.566504287719726562e+01,9.392029571533203125e+01,8.379936981201171875e+01
4.687500381469726562e+01,1.863862304687500000e+02,1.863164062500000000e+02
1.457657337188720703e+01,6.663588714599609375e+01,8.651902770996093750e+01
1.495468616485595703e+01,8.502924346923828125e+01,8.607611846923828125e+01
1.851492462158203125e+02,1.274674530029296875e+02,1.338875885009765625e+02
1.333333396911621094e+01,2.666667366027832031e+01,1.466666870117187500e+02
2.901041412353515625e+01,1.095638847351074219e+01,1.354538440704345703e+01
9.646763610839843750e+01,1.498922157287597656e+01,1.304280242919921875e+02
1.266752529144287109e+01,1.884743041992187500e+02,1.301204681396484375e+02
9.342662811279296875e+01,1.738277740478515625e+02,1.863133087158203125e+02
1.099999923706054688e+02,1.900000000000000000e+02,1.900000000000000000e+02
1.676526184082031250e+02,1.255117187500000000e+02,1.857217254638671875e+02
2.666667366027832031e+01,1.333333396911621094e+01,1.533333282470703125e+02
1.850938110351562500e+02,6.647052764892578125e+01,1.532700958251953125e+02
1.382295703887939453e+01,1.359603404998779297e+01,7.067709350585937500e+01
4.758715438842773438e+01,9.538518524169921875e+01,1.441551666259765625e+02
9.083332824707031250e+01,1.888873748779296875e+02,1.908333282470703125e+02
1.382295703887939453e+01,1.359603404998779297e+01,9.067707061767578125e+01
8.584535598754882812e+00,4.849987792968750000e+01,1.221578121185302734e+01
1.333333396911621094e+01,2.666667366027832031e+01,2.666666030883789062e+01
1.361377048492431641e+01,7.312499237060546875e+01,1.368360042572021484e+01
1.100775451660156250e+02,8.485693931579589844e+00,8.205928802490234375e+00
9.999995231628417969e+00,1.099999923706054688e+02,9.999995231628417969e+00
1.733333435058593750e+02,1.866666717529296875e+02,9.333333587646484375e+01
1.260723400115966797e+01,1.307942810058593750e+02,1.216818428039550781e+01
8.708570861816406250e+01,1.861735992431640625e+02,1.068704910278320312e+02
9.899057769775390625e+01,1.806820526123046875e+02,1.162824478149414062e+02
1.097061233520507812e+02,1.846079101562500000e+02,1.062718429565429688e+02
1.382295703887939453e+01,1.359603404998779297e+01,5.067707443237304688e+01
1.374800872802734375e+01,4.627464294433593750e+01,2.664165306091308594e+01
1.033959503173828125e+02,1.155510253906250000e+02,1.720091438293457031e+01
7.310598754882812500e+01,1.353062438964843750e+01,1.335732841491699219e+01
1.015217304229736328e+01,2.774814605712890625e+01,1.185284519195556641e+01
5.269824218750000000e+01,1.293408870697021484e+01,1.198153495788574219e+01
1.335746459960937500e+02,1.846860198974609375e+02,1.332564849853515625e+02
1.221657104492187500e+02,1.786418762207031250e+02,1.196204986572265625e+02
1.886800994873046875e+02,1.902952880859375000e+02,1.333509216308593750e+02
6.687499237060546875e+01,1.863862304687500000e+02,1.863164062500000000e+02
1.867733917236328125e+02,1.862630920410156250e+02,1.863913269042968750e+02
9.394740295410156250e+01,1.649844665527343750e+02,1.190213623046875000e+02
1.733333435058593750e+02,1.733333435058593750e+02,1.333333396911621094e+01
1.877747344970703125e+02,1.716666564941406250e+02,8.333338737487792969e+00
1.870522003173828125e+02,1.864807434082031250e+02,1.023645877838134766e+01
1.863303070068359375e+02,1.891475524902343750e+02,1.085708694458007812e+02
1.864039611816406250e+02,1.382295703887939453e+01,9.067707061767578125e+01
4.916667556762695312e+01,9.166666984558105469e+00,1.888873596191406250e+02
1.863164062500000000e+02,6.687499237060546875e+01,1.361377048492431641e+01
1.891666564941406250e+02,1.491666870117187500e+02,1.111263275146484375e+01
1.891643981933593750e+02,1.876373443603515625e+02,9.208332824707031250e+01
1.861770477294921875e+02,1.359603404998779297e+01,1.093229217529296875e+02
1.864039611816406250e+02,1.382295703887939453e+01,1.306770935058593750e+02
1.870833129882812500e+02,1.389421939849853516e+01,1.291666984558105469e+01
1.106770858764648438e+02,1.861770477294921875e+02,1.359603404998779297e+01
1.863164062500000000e+02,1.863862304687500000e+02,5.020833969116210938e+01
1.297916717529296875e+02,1.863862304687500000e+02,1.368360042572021484e+01
4.989583969116210938e+01,1.864903869628906250e+02,1.382267856597900391e+01
9.067707061767578125e+01,1.861770477294921875e+02,1.359603404998779297e+01
3.291666030883789062e+01,1.389421939849853516e+01,1.870833129882812500e+02
7.067709350585937500e+01,1.861770477294921875e+02,1.359603404998779297e+01
1.866666717529296875e+02,1.866666717529296875e+02,3.333333587646484375e+01
1.861770477294921875e+02,1.359603404998779297e+01,1.493229217529296875e+02
1.899999847412109375e+02,9.999995231628417969e+00,1.899999847412109375e+02
2.666667366027832031e+01,5.333333969116210938e+01,1.333333396911621094e+01
